Наименование;ИНН;Адрес;
МБОУ 'МУЦАЛАУЛЬСКАЯ СОШ № 2';0534004379;Российская Федерация,368022,Дагестан Респ,Хасавюртовский р-н,Муцалаул с,УЛИЦА ИБРАГИМОВА,ДОМ 6
МБОУ 'МУЦАЛАУЛЬСКАЯ СОШ № 1 ИМ.А.Я.АБДУЛЛАЕВА';0534024978;Российская Федерация,368022,Дагестан Респ,Хасавюртовский р-н,Муцалаул с,УЛИЦА ЛЕРМОНТОВА,ДОМ 7
МБОУ 'МУЗАИМСКАЯ СОШ';0512011686;Российская Федерация,368617,Дагестан Респ,Дербентский р-н,Музаим с,УЛИЦА ШКОЛЬНАЯ,ДОМ 9
МБОУ 'МУГИНСКИЙ ЛИЦЕЙ ИМ. С.Н.АБДУЛЛАЕВА';0502004464;Российская Федерация,368293,Дагестан Респ,Акушинский р-н,Муги с,УЛИЦА М.ГАДЖИЕВА,ДОМ 66
МБОУ 'МУГИНСКАЯ ГИМНАЗИЯ';0502009832;Российская Федерация,368291,Дагестан Респ,Акушинский р-н,Муги с,УЛИЦА С.К.КУРБАНОВА,ДОМ 12
МБОУ 'МУГАРТЫНСКАЯ СОШ';0512027196;Российская Федерация,368620,Дагестан Респ,Дербентский р-н,Мугарты с
МБОУ 'МОРСКАЯ СОШ';0511002914;Российская Федерация,368621,Дагестан Респ,Дахадаевский р-н,Морское с,УЛИЦА ВЛАДИМИРА ИЛЬИЧА ЛЕНИНА,ДОМ 1
МБОУ 'МОКСОБСКАЯ СОШ ИМ. О-Г.М.ШАХТАМАНОВА';0534030107;Российская Федерация,368034,Дагестан Респ,Хасавюртовский р-н,Моксоб с,УЛИЦА ГЛАВНАЯ,ДОМ 12
МБОУ 'МОГИЛЕВСКАЯ СОШ ИМ.Н.У.АЗИЗОВА';0534024576;Российская Федерация,368002,Дагестан Респ,Хасавюртовский р-н,Могилевское с,УЛИЦА ГАГАРИНА,ДОМ 2
МБОУ 'ЛИЦЕЙ №9';0561042246;Российская Федерация,367007,Дагестан Респ,Махачкала г,ул ЛАПТИЕВА,45
МБОУ 'ЛИЦЕЙ №5';0562062911;Российская Федерация,367015,Дагестан Респ,Махачкала г,Магомеда Ярагского ул,78
МБОУ 'ЛИЦЕЙ №3';0560033785;367000, РЕСП ДАГЕСТАН, Г. МАХАЧКАЛА, УЛ ЛЕВИНА, ДОМ 39
МБОУ 'ГИМНАЗИЯ № 38';0562062943;Российская Федерация,367000,Дагестан Респ,Махачкала г,УЛ ЮСУПА АКАЕВА,13
МБОУ 'МИЧУРИНСКАЯ СОШ';0512027319;Российская Федерация,368614,Дагестан Респ,Дербентский р-н,Мичурино с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 51
МБОУ 'МИТАГИНСКАЯ ООШ';0512011559;Российская Федерация,368620,Дагестан Респ,Дербентский р-н,Митаги с,УЛИЦА ШКОЛЬНАЯ,ДОМ 10
МБОУ 'МИТАГИ-КАЗМАЛЯРСКАЯ СОШ';0512027189;Российская Федерация,368623,Дагестан Респ,Дербентский р-н,Митаги-Казмаляр с,УЛИЦА ШКОЛЬНАЯ,ДОМ 4
МБОУ 'МИРЗИДТЫНСКАЯ ООШ';0511003435;Российская Федерация,368799,Дагестан Респ,Дахадаевский р-н,Мирзидты с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МБОУ 'МЕУШИНСКАЯ СОШ ИМЕНИ АБДУРАХМАНОВА ШАМИЛЯ РАБАЗАНОВИЧА';0511002953;Российская Федерация,368580,Дагестан Респ,Дахадаевский р-н,Меусиша с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МБОУ 'МЕУСИШИНСКАЯ НЧ-ДЕТСКИЙ САД';0511404483;Российская Федерация,368580,Дагестан Респ,Дахадаевский р-н,Меусиша с
МБОУ 'МЕТРАДИНСКАЯ ШКОЛА-САД';0537003856;Российская Федерация,368907,Дагестан Респ,Цумадинский р-н,Метрада с,УЛИЦА ИМАМА ШАМИЛЯ,ДОМ 4
МБОУ 'МЕСТЕРУХСКАЯ СОШ';0503005326;Российская Федерация,368998,Дагестан Респ,Ахвахский р-н,Местерух с,УЛ МЕСТЕРУХСКАЯ,ДОМ 2
МБОУ 'ЛИЦЕЙ № 39';0561053216;Российская Федерация,367000,Дагестан Респ,Махачкала г,пр-кт И.ШАМИЛЯ,47
МБОУ 'МАНАССКАЯ СОШ';0522010917;Российская Федерация,368545,Дагестан Респ,Карабудахкентский р-н,Манас пгт,УЛ НУРАДИЛОВА,ДОМ 10
МБОУ 'МАМЕДКАЛИНСКАЯ ГИМНАЗИЯ ИМ.М.АЛИЕВА';0512011654;Российская Федерация,368621,Дагестан Респ,Дербентский р-н,Мамедкала п,УЛИЦА ШКОЛЬНАЯ,3
МБОУ 'ЛЮКСЕМБУРГСКИЙ АТЛ ИМ. М.И.ШИХСАИДОВА';0505002715;Российская Федерация,368066,Дагестан Респ,Бабаюртовский р-н,Люксембург с,УЛИЦА БАТРАЕВА,ДОМ 82
МБОУ 'ЛОЛОГОНИТЛИНСКАЯ СОШ';0503005372;Российская Федерация,368993,Дагестан Респ,Ахвахский р-н,Лологонитль с,УЛ ЛОЛОГОНИТЛИНСКАЯ,ДОМ 6
МБОУ 'ЛИЦЕЙ №52';0560022085;Российская Федерация,367009,Дагестан Респ,Махачкала г,УЛ ГРОМОВА,6/А
МБОУ 'ЛИЦЕЙ №51';0560021645;Российская Федерация,367009,Дагестан Респ,Махачкала г,УЛ ОСТРОВСКОГО,18
МБОУ 'ЛИЦЕЙ № 8';0562066169;Российская Федерация,367015,Дагестан Респ,Махачкала г,УЛ АСКЕРХАНОВА,12/А
МБОУ 'ЛИЦЕЙ № 22';0562066722;367026, Дагестан, Махачкала, И.Шамиля, дом 42, корпус б
МБОУ 'ЛЕНИНКЕНТСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0522011029;Российская Федерация,368546,Дагестан Респ,Карабудахкентский р-н,Ленинкент с,130
МБОУ 'КУРУШСКАЯ СОШ № 2 ИМ. Я. С. АСКАНДАРОВА';0534000624;Российская Федерация,368014,Дагестан Респ,Хасавюртовский р-н,Куруш с
МБОУ 'КУРУШСКАЯ СОШ № 1 ИМ. А.Б.АЙДУНОВА';0534021663;Российская Федерация,368014,Дагестан Респ,Хасавюртовский р-н,Куруш с,УЛИЦА С.БЕКЮРОВА,ДОМ 37
МБОУ 'КУРКИНСКАЯ ООШ';0511002872;Российская Федерация,368575,Дагестан Респ,Дахадаевский р-н,Курки с,УЛИЦА ЛЕСНАЯ,ДОМ 22
МБОУ 'КУНКИНСКАЯ СОШ ИМ.Г.М.КУРБАНОВА';0511003523;Российская Федерация,368577,Дагестан Респ,Дахадаевский р-н,Кунки с,УЛИЦА БИРДИСЕ,ДОМ 3
МБОУ 'КУЛЛАРСКАЯ СОШ';0512011510;Российская Федерация,368616,Дагестан Респ,Дербентский р-н,Куллар с,УЛИЦА МОЛОДЕЖНАЯ,ДОМ 1
МБОУ 'КУДИЯБРОСИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0503005291;Российская Федерация,368994,Дагестан Респ,Ахвахский р-н,КудиябРосо с,УЛИЦА КУДИЯБРОСИНСКАЯ,ДОМ 227
МБОУ 'КУДАГИНСКАЯ СОШ' ИМ. КУРБАНОВА А. Р.;0511003516;Российская Федерация,368582,Дагестан Респ,Дахадаевский р-н,Кудагу с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 46
МБОУ 'КУБАЧИНСКАЯ СОШ ИМ.А.Г.КАРАЕВА;0511002664;Российская Федерация,368572,Дагестан Респ,Дахадаевский р-н,Кубачи с,УЛИЦА ЮСУПА ШАМОВА,ДОМ 48
МБОУ 'КОСТЕКСКАЯ СОШ ИМ. Б.Ш.БАКИЕВА';0534024618;Российская Федерация,368025,Дагестан Респ,Хасавюртовский р-н,Костек с
МБОУ 'КОРКМАСКАЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА ИМ. М.-ЗАГИРА БАЙМУРЗАЕВА';0552006717;Российская Федерация,368080,Дагестан Респ,Кумторкалинский р-н,Коркмаскала с,УЛИЦА СВЕРДЛОВА,ДОМ 185
МБОУ 'КОКРЕКСКАЯ СОШ';0534024431;Российская Федерация,368020,Дагестан Респ,Хасавюртовский р-н,Кокрек с,УЛИЦА Г.ЦАДАСЫ,ДОМ 3
МБОУ 'КИЩИНСКАЯ СОШ ИМЕНИ ГАСБАЛА СУЛЕЙМАНОВА';0511002745;"Российская Федерация,368580,Дагестан Респ,Дахадаевский р-н,Кища с,УЛИЦА ШКОЛЬНАЯ,ДОМ 477 ""А"""
МБОУ 'КИЩИНСКАЯ МНОГОПРОФИЛЬНАЯ ГИМНАЗИЯ ИМ.РУСЛАНА ИСАЕВА';0511004196;Российская Федерация,368580,Дагестан Респ,Дахадаевский р-н,Кища с,УЛИЦА ШКОЛЬНАЯ,ДОМ 12
МБОУ 'КЕМСИЮРТОВСКАЯ СОШ';0534002029;Российская Федерация,368034,Дагестан Респ,Хасавюртовский р-н,Кемсиюрт с,ДОМ 18
МБОУ 'КЕДИНСКАЯ ШКОЛА-САД';0537003831;Российская Федерация,368907,Дагестан Респ,Цумадинский р-н,Кеди с,УЛИЦА ИМЕНИ МАХАЧА МУРТАЗАЛИЕВА,ДОМ 20
МБОУ 'КВАНАДИНСКАЯ СОШ';0537003775;Российская Федерация,368902,Дагестан Респ,Цумадинский р-н,Кванада с,УЛИЦА ШКОЛЬНАЯ,ДОМ 46
МБОУ 'КАЯКЕНТСКАЯ СОШ №3';0515012737;"Российская Федерация,368554,Дагестан Респ,Каякентский р-н,Каякент с,УЛИЦА Ш.ШИХСАИДОВА,ДОМ 65""А"""
МБОУ 'КАЯКЕНТСКАЯ СОШ №1';0515012656;Российская Федерация,368554,Дагестан Респ,Каякентский р-н,Каякент с,УЛИЦА Ш.ШИХСАИДОВА,ДОМ 54
МБОУ 'КАЯКЕНТСКАЯ СОШ №2 ИМ. АРСЛАНАЛИЕВА Х.Ш.';0515012663;Российская Федерация,368554,Дагестан Респ,Каякентский р-н,Каякент с,УЛИЦА ГАСАНАЛИЕВА,12
МБОУ 'КАХИБСКАЯ СОШ' ИМ. РАМАЗАНОВА Р.Р.;0528005790;Российская Федерация,368435,Дагестан Респ,Шамильский р-н,Кахиб с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 39
МБОУ 'КАФЫРКУМУХСКАЯ СОШ';0507009709;Российская Федерация,368214,Дагестан Респ,Буйнакский р-н,Кафыр-Кумух с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МБОУ 'КАСПИЙСКИЙ ЛИЦЕЙ №8 ИМЕНИ АМЕТ-ХАНА СУЛТАНА';0545018630;Российская Федерация,368304,Дагестан Респ,Каспийск г,УЛИЦА ГАМЗАТОВА,35
МБОУ 'КАСПИЙСКАЯ ГИМНАЗИЯ';0545018905;Российская Федерация,368300,Дагестан Респ,Каспийск г,УЛИЦА ОРДЖОНИКИДЗЕ,16
МБОУ 'КАРЛАНЮРТОВСКАЯ СОШ ИМ. А.Д.ШИХАЛИЕВА';0534009240;Российская Федерация,368021,Дагестан Респ,Хасавюртовский р-н,Карланюрт с,УЛИЦА ДЖУМАГУЛОВА,ДОМ 3
МБОУ 'КАРБАЧИМАХИНСКАЯ СОШ';0511003107;Российская Федерация,368576,Дагестан Респ,Дахадаевский р-н,Карбачимахи с,УЛИЦА АЛЖАНБЕКА АЛИСУЛТАНОВА,ДОМ 81
МБОУ 'КАРАТИНСКАЯ СОШ';0503005319;Российская Федерация,368990,Дагестан Респ,Ахвахский р-н,Карата с,УЛ ЭШХИНСКАЯ,ДОМ 5
МБОУ 'КАРАТИНСКАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ГИМНАЗИЯ';0503008849;Российская Федерация,368990,Дагестан Респ,Ахвахский р-н,Карата с,УЛ БОКОХИНСКАЯ,ДОМ 9А
МБОУ 'КАРАНАЙАУЛЬСКАЯ СОШ';0515013642;Российская Федерация,368503,Дагестан Респ,Каякентский р-н,Каранай Аул с,УЛИЦА РОДНИКОВАЯ,26
МБОУ 'КАРАМАХИНСКАЯ СОШ';0507019986;Российская Федерация,368211,Дагестан Респ,Буйнакский р-н,Карамахи с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МБОУ 'КАРАБУДАХКЕНТСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №5';0522013611;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Карабудахкент с,ПРОСПЕКТ БУЙНАКСКОГО,ДОМ 53А
МБОУ 'КАРАБУДАХКЕНТСКАЯ СРЕДНЯЯ  ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1 ИМ. Г.М. АБДУЛЛАЕВА.';0522011117;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Карабудахкент с,УЛ ГВАРДЕЙСКАЯ,1
МБОУ 'КСОШ №3';0522011068;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Карабудахкент с,УЛ КАЗИМАГОМЕДОВА,1
МБОУ КАПКАЙКЕНТСКАЯ СОШ ИМ. Б.А МАГОМЕДОВА';0515013113;Российская Федерация,368559,Дагестан Респ,Каякентский р-н,Капкайкент с,УЛИЦА МАГОМЕДОВА БАГАТЫРА АТЦИЕВИЧА,7
МБОУ 'КАНДАУРАУЛЬСКАЯ СОШ ИМ. О.К.КАНДАУРОВА';0534029990;Российская Федерация,368041,Дагестан Респ,Хасавюртовский р-н,Кандаураул с
МБОУ 'КАЛКНИНСКАЯ СОШ';0511002985;Российская Федерация,368581,Дагестан Респ,Дахадаевский р-н,Калкни с,УЛИЦА КАЛКНИНСКАЯ,ДОМ 254
МБОУ'КАЛИНСКАЯ СОШ';0512011534;Российская Федерация,368621,Дагестан Респ,Дербентский р-н,Кала с
МБОУ 'КАКАШУРИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯШКОЛА № 1';0522011090;Российская Федерация,368533,Дагестан Респ,Карабудахкентский р-н,Какашура с,УЛ ЛЕНИНА,4
МБОУ 'КАКАМАХИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0522011082;Российская Федерация,368533,Дагестан Респ,Карабудахкентский р-н,Какамахи с,УЛИЦА ШАМИЛЯ,17
МБОУ 'КАЗМААУЛЬСКАЯ СОШ';0534029655;Российская Федерация,368015,Дагестан Респ,Хасавюртовский р-н,Казмааул с,УЛИЦА ШКОЛЬНАЯ,ДОМ 3
МБОУ 'КМШИ';0545016390;Российская Федерация,368300,Дагестан Респ,Каспийск г,УЛИЦА ЛЕНИНА,1/А
МБОУ 'КАДАРСКАЯ СОШ';0507009699;Российская Федерация,368203,Дагестан Респ,Буйнакский р-н,Кадар с,УЛИЦА АЛИЕВА,ДОМ 5
МБОУ 'ИЧИЧАЛИНСКАЯ СОШ ИМ. Б.Г.БИТАРОВА';0534030040;Российская Федерация,368036,Дагестан Респ,Хасавюртовский р-н,Цияб Ичичали с,УЛИЦА ЖАЛАЛУДИНА ЗУБАИРОВА,ДОМ 35А
МБОУ 'ИРАКИНСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0511002946;Российская Федерация,368581,Дагестан Респ,Дахадаевский р-н,Ираки с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 50
МБОУ 'ИРАГИНСКАЯ СОШ.'.;0511003058;Российская Федерация,368582,Дагестан Респ,Дахадаевский р-н,Ираги с,УЛИЦА ШКОЛЬНАЯ,ДОМ 15
МБОУ 'ИНЧХЕНСКАЯ НОШ';0515013240;Российская Федерация,368156,Дагестан Респ,Каякентский р-н,Инчхе ст,25
МБОУ 'ИНГЕРДАХСКАЯ СОШ'.;0503005598;Российская Федерация,368998,Дагестан Респ,Ахвахский р-н,Ингердах с,УЛ ИНГЕРДАХСКАЯ,ДОМ 206
МБОУ 'ИЗАНИНСКАЯ СОШ';0503005365;Российская Федерация,368994,Дагестан Респ,Ахвахский р-н,Изано с,УЛ ИЗАНИНСКАЯ,ДОМ 18
МБОУ 'ЗУБАНЧИНСКАЯ СОШ ИМЕНИ АМИРА ГАЗИ';0511003097;Российская Федерация,368585,Дагестан Респ,Дахадаевский р-н,Зубанчи с
МБОУ 'ЗИЛЬБАЧИНСКАЯ СОШ';0511003202;Российская Федерация,368661,Дагестан Респ,Дахадаевский р-н,Зильбачи с,УЛИЦА ШКОЛЬНАЯ,ДОМ 27
МБОУ 'ЗИДЬЯНСКАЯ СОШ ИМ. КУРБАНОВА С.Д';0512027252;Российская Федерация,368623,Дагестан Респ,Дербентский р-н,Зидьян-Казмаляр с,УЛИЦА ШКОЛЬНАЯ,ДОМ 8
МБОУ 'ЗЕЛЕНОМОРСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0522011131;Российская Федерация,368545,Дагестан Респ,Карабудахкентский р-н,Зеленоморск с,УЛИЦА ШКОЛЬНАЯ,4
МБОУ   'ДЮЗЛЯРСКАЯ СОШ';0512011622;Российская Федерация,368612,Дагестан Респ,Дербентский р-н,Дюзляр с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 5
МБОУ 'ДУАКАРСКАЯ СОШ';0511002791;Российская Федерация,368576,Дагестан Респ,Дахадаевский р-н,Дуакар с,УЛИЦА ПОБЕДЫ,ДОМ 1
МБОУ 'ДОРГЕЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2';0522015778;Российская Федерация,368534,Дагестан Респ,Карабудахкентский р-н,Доргели с,УЛИЦА ИСАЕВА,33
МБОУ 'ДОРГЕЛИНСКАЯ СОШ № 1';0522011011;Российская Федерация,368534,Дагестан Респ,Карабудахкентский р-н,Доргели с,УЛ САДОВАЯ,ДОМ 5
МБОУ 'ДИРБАГСКАЯ ООШ';0511003121;Российская Федерация,368577,Дагестан Респ,Дахадаевский р-н,Дирбаг с
МБОУ 'ДИБГАШИРСКАЯ СОШ ИМЕНИ С. РАБАДАНОВА';0511003450;Российская Федерация,368581,Дагестан Респ,Дахадаевский р-н,Дибгаши с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 12
МБОУ  'ДЗИЛЕБКИНСКАЯ ООШ';0511003139;Российская Федерация,368586,Дагестан Респ,Дахадаевский р-н,Дзилебки с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 18
МБОУ 'ДЗЕРЖИНСКАЯ СОШ';0534024872;Российская Федерация,368027,Дагестан Респ,Хасавюртовский р-н,Дзержинское с
МБОУ 'ДЖЕМИКЕНТСКАЯ СОШ';0512011679;Российская Федерация,368625,Дагестан Респ,Дербентский р-н,Джемикент с,УЛИЦА ШКОЛЬНАЯ,ДОМ 17
МБОУ 'ДЖЕМИКЕНТСКАЯ НШ';0512086339;Российская Федерация,368627,Дагестан Респ,Дербентский р-н,Джемикент с,УЛИЦА КУРБАНОВА СЕЙИДА ДЖАМАЛОВИЧА,ДОМ 19
МБОУ 'ДЖАНГИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0522011149;Российская Федерация,368549,Дагестан Респ,Карабудахкентский р-н,Джанга с,5
МБОУ 'ДЖАЛГАНСКАЯ СОШ';0512027125;Российская Федерация,368612,Дагестан Респ,Дербентский р-н,Джалган с,УЛИЦА ШКОЛЬНАЯ,ДОМ 3
ДЕРБЕНТСКИЙ КАДЕТСКИЙ КОРПУС (ДКК);0542015039;368608, Респ Дагестан, г Дербент, ул М.Далгата, дом 43
МБОУ 'ДЕРБЕНТСКАЯ ГИМНАЗИЯ №2' ИМ. А.И. РЫБНИКОВА;0542016949;Российская Федерация,368608,Дагестан Респ,Дербент г,УЛИЦА Х.ТАГИЕВА,1/А
МБОУ 'ДЕЛИЧОБАНСКАЯ СОШ';0512027076;Российская Федерация,368628,Дагестан Респ,Дербентский р-н,Деличобан с
МБОУ 'ДЕЙБУКСКАЯ ООШ';0515014935;Российская Федерация,368503,Дагестан Респ,Каякентский р-н,Дейбук с,УЛИЦА ЛЕНИНА,1
МБОУ 'ГУРБУКИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №2 ИМ.БАГАНДАЛИЕВА М.Б.';0522017479;Российская Федерация,368547,Дагестан Респ,Карабудахкентский р-н,Гурбуки с,УЛИЦА БАГАНДАЛИЕВА,ДОМ 1
МБОУ 'ГУРБУКИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1';0522011124;Российская Федерация,368547,Дагестан Респ,Карабудахкентский р-н,Гурбуки с,УЛ ШКОЛЬНАЯ,2
МБОУ 'ГУНИБСКАЯ СОШ';0510008663;Российская Федерация,368340,Дагестан Респ,Гунибский р-н,Гуниб с
МБОУ 'ГУНАКАРИНСКАЯ ООШ';0511003587;Российская Федерация,368581,Дагестан Респ,Дахадаевский р-н,Гунакари с,УЛИЦА ШКОЛЬНАЯ,ДОМ 34
МБОУ 'ГУЛАДТЫНСКАЯ СОШ';0511002907;Российская Федерация,368575,Дагестан Респ,Дахадаевский р-н,Гуладты с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 7
МБОУ 'ГУБДЕНСКАЯ  СОШ ИМ. АЛИЕВА О.А';0522010949;Российская Федерация,368546,Дагестан Респ,Карабудахкентский р-н,Губден с,УЛИЦА АМАЕВА,14
МБОУ 'ГОКСУВОТАРСКАЯ СОШ';0534029920;Российская Федерация,368030,Дагестан Респ,Хасавюртовский р-н,Гоксувотар с,УЛИЦА ШКОЛЬНАЯ,ДОМ 16
МБОУ 'ГИМНАЗИЯ';0522010096;Российская Федерация,368530,Дагестан Респ,Карабудахкентский р-н,Карабудахкент с,УЛИЦА ГВАРДЕЙСКАЯ,6
МБОУ 'Гимназия №7';0562062982;Российская Федерация,367008,Дагестан Респ,Махачкала г,Танкаева,58,-
МБОУ 'ГИМНАЗИЯ №7';0562062982;Российская Федерация,367008,Дагестан Респ,Махачкала г,ул ТАНКАЕВА,58
МБОУ 'ГИМНАЗИЯ №4';0562066480;Российская Федерация,367000,Дагестан Респ,Махачкала г,ул КОРКМАСОВА,2
МБОУ'ГИМНАЗИЯ № 28';0562068102;Российская Федерация,367000,Дагестан Респ,Махачкала г,ПР АБДУЛХАКИМА ИСМАИЛОВА,ДОМ 46
МБОУ 'ГИМНАЗИЯ №17';0561041813;Российская Федерация,367000,Дагестан Респ,Махачкала г,УЛ ИРЧИ КАЗАКА,30/А
МБОУ 'ГИМНАЗИЯ №11';0562063016;Российская Федерация,367014,Дагестан Респ,Махачкала г,УЛ АБДУЛЛЫ ГАДЖИЕВА,10/А
МБОУ 'ГИМНАЗИЯ №1' ГОРОДСКОГО ОКРУГА 'ГОРОД ДЕРБЕНТ' ИМ. А. А. ПАШАЕВА;0542013232;Российская Федерация,368608,Дагестан Респ,Дербент г,УЛИЦА ГЕНРИХА ГАСАНОВА,5
МБОУ 'ГИМНАЗИЯ № 37';0561056538;Российская Федерация,367013,Дагестан Респ,Махачкала г,ПРОСПЕКТ ГАМИДОВА,ДОМ 10 Б
МБОУ 'ГИМНАЗИЯ № 35';0560207350;Российская Федерация,367033,Дагестан Респ,Махачкала г,Ленинкент пгт,УЛ ШКОЛЬНАЯ,4
МБОУ 'ГИМНАЗИЯ № 33';0560022141;Российская Федерация,367032,Дагестан Респ,Махачкала г,УЛ М.ГАДЖИЕВА,174
МБОУ 'ГИМНАЗИЯ № 13';0562062950;Российская Федерация,367010,Дагестан Респ,Махачкала г,ул АБУБАКАРОВА,8
МБОУ 'ГИМНАЗИЯ №1' ИМЕНИ С.М.ОМАРОВА;0562062968;Российская Федерация,367000,Дагестан Респ,Махачкала г,УЛ ДАНИЯЛОВА А.Д.,30
МБОУ ГКМ Г.ДЕРБЕНТ РД;0542009370;Российская Федерация,368608,Дагестан Респ,Дербент г,УЛ ОСКАРА,26
МБОУ 'ГИМНАЗИЯ КУЛЬТУРЫ МИРА ИМ. А.Д.АДИЛСОЛТАНОВА';0534024760;Российская Федерация,368017,Дагестан Респ,Хасавюртовский р-н,Нурадилово с,УЛИЦА А.АДИЛСОЛТАНОВА,ДОМ 15
МБОУ 'ГИМНАЗИЯ 'ПЕРСПЕКТИВА';0562068254;Российская Федерация,367014,Дагестан Респ,Махачкала г,УЛ АЙВАЗОВСКОГО,7
МБОУ  'ГИМЕРСИНСКАЯ СОШ';0537004909;Российская Федерация,368902,Дагестан Респ,Цумадинский р-н,Гимерсо с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 39
МБОУ 'ГИГАТЛИ-УРУХСКАЯ ООШ';0537003888;Российская Федерация,368900,Дагестан Респ,Цумадинский р-н,Гигатли-Урух с,УЛИЦА ШКОЛЬНАЯ,ДОМ 11
МБОУ 'ГЕРХМАХИНСКАЯ СОШ';0502005355;Российская Федерация,368291,Дагестан Респ,Акушинский р-н,Герхмахи с,УЛИЦА ШКОЛЬНАЯ,ДОМ 14
МБОУ 'ГЕРГИНСКАЯ СОШ';0515013628;Российская Федерация,368557,Дагестан Респ,Каякентский р-н,Герга с,УЛИЦА ЛЕНИНА,2
МБОУ 'ГЕЛИНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ  ШКОЛА ИМЕНИ ЗАГИРОВА Х.А';0522011043;Российская Федерация,368536,Дагестан Респ,Карабудахкентский р-н,Гели с,УЛ КЛУБНАЯ,9
МБОУ 'ГЕДЖУХСКАЯ СОШ';0512011830;Российская Федерация,368624,Дагестан Респ,Дербентский р-н,Геджух с,УЛИЦА ЛЕНИНА,ДОМ 2
МБОУ 'ГАККОЙСКАЯ СОШ';0537004680;Российская Федерация,368907,Дагестан Респ,Цумадинский р-н,Гакко с,УЛИЦА ЦЕНТРАЛЬНАЯ,ДОМ 7
МБОУ 'ГАДИРИНСКАЯ ООШ-САД';0537003895;Российская Федерация,368900,Дагестан Респ,Цумадинский р-н,Гадири с,УЛИЦА ЧАГАРА,ДОМ 19
МБОУ 'ГАДЖИ-КУТАНСКАЯ ООШ';0511004260;Российская Федерация,368581,Дагестан Респ,Дахадаевский р-н,Бускри с,УЛИЦА ШКОЛЬНАЯ,ДОМ 1
МБОУ 'ВЕРХНЕКАРАНАЙСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА';0507009681;Российская Федерация,368212,Дагестан Респ,Буйнакский р-н,Верхний Каранай с
МБОУ 'ВЕРХНЕИНХЕЛИНСКАЯ ООШ';0503005333;Российская Федерация,368997,Дагестан Респ,Ахвахский р-н,Верхнее Инхело с
МБОУ 'ВЕРХНЕГАКВАРИНСКАЯ ШКОЛА-САД';0537003817;Российская Федерация,368909,Дагестан Респ,Цумадинский р-н,Верхнее Гаквари с,УЛИЦА ГЕНЕРАЛА ГАДЖИЕВА,ДОМ 40
МБОУ 'В-КАЗАНИЩЕНСКАЯ СОШ №1';0507009674;Российская Федерация,368206,Дагестан Респ,Буйнакский р-н,Верхнее Казанище с,УЛИЦА ЗАКИРА ДАУДОВА,ДОМ 38
МБОУ 'ВЕЛИКЕНТСКАЯ СОШ ИМ. ГЕРЕЕВА У. А.';0512011693;Российская Федерация,368628,Дагестан Респ,Дербентский р-н,Великент с,УЛИЦА МАГОМЕДАЛИМА ДЖАВАДОВА,ДОМ 3
